tarih1,ilce,bildirimsiz_sum,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil
07-28,manisa-akhisar,10.666666666666666,1.0,24.566666666666666,0.0,0.0,56.43333333333334,240.0666666666667,4.033333333333334,1.0,23.666666666666668,0.0
07-28,manisa-alasehir,11.333333333333334,0.0,27.400000000000002,0.0,0.0,42.26666666666667,314.8,2.1333333333333333,1.0,25.866666666666664,0.0
07-28,manisa-demirci,1.3333333333333333,0.0,20.166666666666668,0.3666666666666667,0.0,61.300000000000004,21.366666666666664,2.566666666666667,1.0,19.266666666666666,0.0
07-28,manisa-golmarmara,2.0,1.0,22.7,0.0,0.0,60.0,321.2,2.7,1.0,22.1,0.0
07-28,manisa-gordes,6.333333333333333,0.3333333333333333,22.599999999999998,0.0,0.0,54.166666666666664,14.466666666666669,3.5,1.0,21.233333333333334,0.0
07-28,manisa-kirkagac,2.6666666666666665,0.3333333333333333,23.066666666666666,0.0,0.0,61.93333333333334,228.0,2.3333333333333335,1.0,22.899999999999995,0.0
07-28,manisa-koprubasi,2.3333333333333335,0.0,26.2,0.0,0.0,53.199999999999996,204.0,1.5,1.0,25.833333333333332,0.0
07-28,manisa-kula,4.666666666666667,0.6666666666666666,23.7,0.0,0.0,49.46666666666667,220.26666666666665,2.7999999999999994,1.0,22.233333333333334,0.0
07-28,manisa-salihli,7.0,1.0,27.666666666666668,0.0,0.0,43.23333333333333,237.23333333333335,2.0666666666666664,1.0,26.3,0.0
07-28,manisa-sarigol,5.0,0.0,27.8,0.0,0.0,40.93333333333333,199.76666666666665,1.9333333333333333,1.0,26.2,0.0
07-28,manisa-saruhanli,5.666666666666667,0.0,26.166666666666668,0.0,0.0,49.53333333333333,35.766666666666666,2.533333333333333,1.0,25.099999999999998,0.0
07-28,manisa-sehzadeler,12.666666666666666,0.0,26.133333333333336,0.0,0.0,49.36666666666667,76.16666666666667,1.3333333333333333,1.0,25.3,0.0
07-28,manisa-selendi,3.3333333333333335,0.0,25.866666666666664,0.0,0.0,46.333333333333336,34.9,2.766666666666667,1.0,24.433333333333334,0.0
07-28,manisa-soma,5.0,0.3333333333333333,23.233333333333334,0.0,0.0,61.9,132.20000000000002,2.6666666666666665,1.0,22.96666666666667,0.0
07-28,manisa-turgutlu,9.333333333333334,1.6666666666666667,25.599999999999998,0.0,0.0,49.23333333333333,276.93333333333334,1.3,1.0,24.766666666666666,0.0
07-28,manisa-yunusemre,14.333333333333334,2.0,26.2,0.0,0.0,49.4,81.66666666666667,1.3666666666666665,1.0,25.366666666666664,0.0
07-29,izmir-aliaga,3.3333333333333335,1.0,25.400000000000002,0.0,0.0,50.96666666666667,41.6,4.733333333333333,1.0,24.0,0.0
07-29,izmir-balcova,2.0,0.5,27.15,0.0,0.0,60.25,163.45,2.5,1.0,27.3,0.0
07-29,izmir-bayindir,7.0,0.6666666666666666,27.099999999999998,0.0,0.0,44.93333333333334,238.5333333333333,3.4333333333333336,1.0,25.7,0.0
07-29,izmir-bayrakli,7.0,0.0,28.266666666666666,0.0,0.0,46.76666666666667,25.566666666666666,3.1999999999999997,1.0,27.233333333333334,0.0
07-29,izmir-bergama,5.666666666666667,0.0,24.366666666666664,0.0,0.0,48.9,62.0,3.466666666666667,1.0,22.833333333333332,0.0
07-29,izmir-beydag,2.0,0.0,28.933333333333334,0.0,0.0,33.06666666666667,183.23333333333335,0.7999999999999999,1.0,27.03333333333333,0.0
07-29,izmir-bornova,15.333333333333334,2.0,27.46666666666667,0.0,0.0,46.43333333333334,33.53333333333334,3.4333333333333336,1.0,26.266666666666666,0.0
07-29,izmir-buca,10.0,1.3333333333333333,27.333333333333332,0.0,0.0,51.23333333333333,232.0666666666667,2.766666666666666,1.0,26.633333333333336,0.0
07-29,izmir-cesme,11.333333333333334,1.0,25.366666666666664,0.0,0.0,58.86666666666667,226.23333333333332,6.7,1.0,24.566666666666666,0.0
07-29,izmir-cigli,4.666666666666667,1.6666666666666667,26.733333333333334,0.0,0.0,50.199999999999996,232.30000000000004,2.6666666666666665,1.0,25.8,0.0
07-29,izmir-dikili,4.666666666666667,1.0,25.666666666666668,0.0,0.0,50.36666666666667,67.03333333333333,2.0,1.0,24.766666666666666,0.0
07-29,izmir-foca,3.0,1.0,25.2,0.0,0.0,56.73333333333333,18.866666666666667,5.3,1.0,24.333333333333332,0.0
07-29,izmir-gaziemir,1.6666666666666667,1.6666666666666667,26.733333333333334,0.0,0.0,53.96666666666667,212.9,2.8666666666666667,1.0,26.166666666666668,0.0
07-29,izmir-guzelbahce,5.666666666666667,0.3333333333333333,26.099999999999998,0.0,0.0,64.83333333333333,347.6333333333334,4.066666666666666,1.0,26.3,0.0
07-29,izmir-karabaglar,7.0,0.3333333333333333,27.133333333333336,0.0,0.0,56.53333333333333,220.26666666666665,2.533333333333333,1.0,26.96666666666667,0.0
07-29,izmir-karaburun,3.0,0.6666666666666666,25.2,0.0,0.0,63.06666666666667,41.733333333333334,3.066666666666667,1.0,25.3,0.0
07-29,izmir-karsiyaka,5.666666666666667,0.0,28.166666666666668,0.0,0.0,49.53333333333333,243.4333333333333,2.533333333333333,1.0,27.53333333333333,0.0
07-29,izmir-kemalpasa,10.0,2.0,26.233333333333334,0.0,0.0,47.36666666666667,40.4,2.8333333333333335,1.0,24.900000000000002,0.0
07-29,izmir-kinik,2.5,0.0,24.25,0.0,0.0,44.45,57.95,2.75,1.0,22.4,0.0
07-29,izmir-kiraz,11.333333333333334,1.0,27.8,0.0,0.0,36.93333333333333,149.96666666666667,1.1666666666666667,1.0,26.03333333333333,0.0
07-29,izmir-konak,11.333333333333334,1.3333333333333333,28.066666666666666,0.0,0.0,54.76666666666667,227.5666666666667,2.5,1.0,27.866666666666664,0.0
07-29,izmir-menderes,15.0,1.3333333333333333,26.8,0.0,0.0,52.9,337.5,2.8666666666666667,1.0,26.133333333333336,0.0
07-29,izmir-menemen,7.0,0.6666666666666666,26.933333333333334,0.0,0.0,45.699999999999996,38.1,2.8333333333333335,1.0,25.566666666666666,0.0
07-29,izmir-narlidere,1.5,1.5,26.0,0.0,0.0,69.85,319.70000000000005,2.4,1.0,27.0,0.0
07-29,izmir-odemis,12.333333333333334,1.6666666666666667,28.366666666666664,0.0,0.0,38.13333333333333,335.40000000000003,1.2333333333333334,1.0,26.733333333333334,0.0
07-29,izmir-seferihisar,5.0,0.0,26.366666666666664,0.0,0.0,56.03333333333333,120.0,5.833333333333333,1.0,25.633333333333336,0.0
07-29,izmir-selcuk,2.0,0.3333333333333333,27.066666666666666,0.0,0.0,54.53333333333333,197.53333333333333,2.2666666666666666,1.0,26.8,0.0
07-29,izmir-tire,7.0,1.0,27.566666666666666,0.0,0.0,41.76666666666667,184.5333333333333,1.4333333333333336,1.0,26.166666666666668,0.0
07-29,izmir-torbali,10.333333333333334,2.3333333333333335,27.233333333333334,0.0,0.0,45.800000000000004,206.0,2.6,1.0,26.03333333333333,0.0
07-29,izmir-urla,7.666666666666667,1.0,25.8,0.0,0.0,58.6,354.93333333333334,5.833333333333333,1.0,25.166666666666668,0.0
07-29,manisa-ahmetli,2.0,0.5,24.45,0.0,0.0,41.95,158.65,2.1,1.0,22.5,0.0
07-29,manisa-akhisar,10.666666666666666,2.0,25.03333333333333,0.0,0.0,50.699999999999996,1.8333333333333333,4.2,1.0,23.599999999999998,0.0
07-29,manisa-alasehir,6.333333333333333,2.0,27.866666666666664,0.0,0.0,36.199999999999996,320.5333333333333,2.3666666666666667,1.0,25.733333333333334,0.0
07-29,manisa-demirci,1.5,1.0,19.3,0.0,0.0,59.15,17.049999999999997,2.15,1.0,18.4,0.0
07-29,manisa-golmarmara,1.0,0.0,22.4,0.0,0.0,48.6,314.7,2.3,1.0,20.7,0.0
07-29,manisa-gordes,4.666666666666667,1.0,22.566666666666666,0.0,0.0,51.76666666666667,9.533333333333333,3.6666666666666665,1.0,21.033333333333335,0.0
07-29,manisa-kirkagac,4.333333333333333,1.6666666666666667,23.133333333333336,0.0,0.0,57.133333333333326,341.73333333333335,2.5666666666666664,1.0,22.433333333333334,0.0
07-29,manisa-koprubasi,4.0,1.5,25.8,0.0,0.0,47.75,148.85,1.65,1.0,24.85,0.0
07-29,manisa-kula,4.666666666666667,0.3333333333333333,24.53333333333333,0.0,0.0,42.300000000000004,210.13333333333333,2.6,1.0,22.46666666666667,0.0
07-29,manisa-salihli,6.0,1.3333333333333333,28.099999999999998,0.0,0.0,41.76666666666667,252.63333333333335,3.0,1.0,26.5,0.0
07-29,manisa-sarigol,3.6666666666666665,0.0,28.266666666666666,0.0,0.0,34.13333333333333,214.0666666666667,1.5999999999999999,1.0,26.166666666666668,0.0
07-29,manisa-saruhanli,8.333333333333334,0.6666666666666666,26.599999999999998,0.0,0.0,45.199999999999996,50.1,2.3333333333333335,1.0,25.266666666666666,0.0
07-29,manisa-sehzadeler,10.333333333333334,0.0,26.53333333333333,0.0,0.0,46.36666666666667,84.46666666666665,1.2666666666666666,1.0,25.53333333333333,0.0
07-29,manisa-selendi,5.333333333333333,0.6666666666666666,26.066666666666666,0.0,0.0,40.333333333333336,234.0666666666667,2.1999999999999997,1.0,24.266666666666666,0.0
07-29,manisa-soma,4.333333333333333,0.6666666666666666,23.333333333333332,0.0,0.0,56.86666666666667,243.26666666666665,2.733333333333333,1.0,22.599999999999998,0.0
07-29,manisa-turgutlu,9.666666666666666,3.0,26.266666666666666,0.0,0.0,46.6,279.3333333333333,1.2,1.0,25.3,0.0
07-29,manisa-yunusemre,11.0,1.0,26.633333333333336,0.0,0.0,46.56666666666666,89.60000000000001,1.3333333333333333,1.0,25.633333333333336,0.0
07-30,izmir-aliaga,3.5,0.5,26.1,0.0,0.0,57.45,33.75,4.7,1.0,25.5,0.0
07-30,izmir-balcova,3.3333333333333335,0.0,27.933333333333334,0.0,0.0,50.93333333333334,337.23333333333335,3.0666666666666664,1.0,27.233333333333334,0.0
07-30,izmir-bayindir,8.0,0.3333333333333333,27.233333333333334,0.0,0.0,44.666666666666664,17.166666666666668,4.233333333333333,1.0,25.7,0.0
07-30,izmir-bayrakli,4.0,0.6666666666666666,28.5,0.0,0.0,41.53333333333333,23.53333333333333,3.733333333333333,1.0,26.900000000000002,0.0
07-30,izmir-bergama,3.3333333333333335,1.3333333333333333,24.900000000000002,0.0,0.0,48.43333333333334,62.333333333333336,3.766666666666667,1.0,23.3,0.0
07-30,izmir-beydag,2.5,0.0,30.5,0.7,0.0,33.05,174.15,1.0499999999999998,1.0,28.6,0.0
07-30,izmir-bornova,12.666666666666666,2.6666666666666665,27.566666666666666,0.0,0.0,42.43333333333333,31.700000000000003,3.9333333333333336,1.0,25.866666666666664,0.0
07-30,izmir-buca,8.333333333333334,1.0,28.0,0.0,0.0,41.9,116.5,3.266666666666667,1.0,26.400000000000002,0.0
07-30,izmir-cesme,10.333333333333334,0.0,25.96666666666667,0.0,0.0,56.4,118.89999999999999,7.433333333333334,1.0,25.03333333333333,0.0
07-30,izmir-cigli,4.333333333333333,1.6666666666666667,26.833333333333332,0.0,0.0,47.06666666666666,230.0666666666667,3.3333333333333335,1.0,25.5,0.0
07-30,izmir-dikili,4.0,0.3333333333333333,25.96666666666667,0.0,0.0,48.833333333333336,148.13333333333333,1.6333333333333335,1.0,25.099999999999998,0.0
07-30,izmir-foca,4.333333333333333,0.3333333333333333,25.333333333333332,0.0,0.0,57.800000000000004,13.233333333333334,5.566666666666666,1.0,24.566666666666666,0.0
07-30,izmir-gaziemir,1.3333333333333333,3.3333333333333335,27.46666666666667,0.0,0.0,43.06666666666666,337.3666666666667,3.4333333333333336,1.0,25.866666666666664,0.0
07-30,izmir-guzelbahce,2.3333333333333335,0.0,26.333333333333332,0.0,0.0,57.56666666666666,352.8333333333333,5.0,1.0,25.766666666666666,0.0
07-30,izmir-karabaglar,5.333333333333333,0.6666666666666666,27.866666666666664,0.0,0.0,45.96666666666667,225.6,3.0666666666666664,1.0,26.666666666666668,0.0
07-30,izmir-karaburun,5.333333333333333,0.6666666666666666,25.46666666666667,0.0,0.0,64.03333333333333,31.366666666666664,4.333333333333333,1.0,25.433333333333334,0.0
07-30,izmir-karsiyaka,4.0,0.0,28.599999999999998,0.0,0.0,43.06666666666666,123.2,3.0666666666666664,1.0,27.26666666666667,0.0
07-30,izmir-kemalpasa,9.666666666666666,2.3333333333333335,26.03333333333333,0.0,0.0,47.9,40.1,3.266666666666667,1.0,24.666666666666668,0.0
07-30,izmir-kinik,5.0,0.0,25.0,0.0,0.0,46.3,57.400000000000006,3.1,1.0,23.3,0.0
07-30,izmir-kiraz,6.0,0.3333333333333333,27.599999999999998,0.26666666666666666,0.0,39.233333333333334,35.699999999999996,0.9666666666666667,1.0,26.099999999999998,0.0
07-30,izmir-konak,9.666666666666666,0.3333333333333333,28.666666666666668,0.0,0.0,45.300000000000004,111.86666666666667,3.033333333333333,1.0,27.5,0.0
07-30,izmir-menderes,14.333333333333334,0.3333333333333333,27.46666666666667,0.0,0.0,41.266666666666666,342.7,3.5666666666666664,1.0,25.666666666666668,0.0
07-30,izmir-menemen,9.666666666666666,0.3333333333333333,26.933333333333334,0.0,0.0,45.03333333333333,33.1,3.1,1.0,25.46666666666667,0.0
07-30,izmir-narlidere,0.5,0.5,28.35,0.0,0.0,58.9,340.65,3.1,1.0,28.5,0.0
07-30,izmir-odemis,16.333333333333332,1.6666666666666667,28.53333333333333,0.19999999999999998,0.0,38.13333333333333,339.0333333333333,1.3,1.0,26.866666666666664,0.0
07-30,izmir-seferihisar,9.666666666666666,1.6666666666666667,26.599999999999998,0.0,0.0,49.23333333333333,239.26666666666665,6.3,1.0,25.166666666666668,0.0
07-30,izmir-selcuk,1.3333333333333333,0.3333333333333333,28.96666666666667,0.0,0.0,37.333333333333336,128.36666666666665,2.733333333333333,1.0,27.066666666666666,0.0
07-30,izmir-tire,5.666666666666667,1.6666666666666667,27.5,0.0,0.0,42.46666666666667,39.7,1.7333333333333334,1.0,26.066666666666666,0.0
07-30,izmir-torbali,12.666666666666666,2.0,27.900000000000002,0.0,0.0,39.96666666666667,230.6,2.3333333333333335,1.0,26.2,0.0
07-30,izmir-urla,9.0,0.3333333333333333,25.866666666666664,0.0,0.0,54.26666666666667,236.60000000000002,6.766666666666667,1.0,24.7,0.0
07-30,manisa-ahmetli,2.0,0.5,26.65,0.0,0.0,42.7,177.15,1.65,1.0,25.200000000000003,0.0
07-30,manisa-akhisar,5.666666666666667,2.3333333333333335,25.233333333333334,0.0,0.0,51.699999999999996,121.96666666666665,4.366666666666666,1.0,23.933333333333334,0.0
07-30,manisa-alasehir,8.333333333333334,0.6666666666666666,27.933333333333334,0.0,0.0,38.0,309.90000000000003,2.2333333333333334,1.0,26.03333333333333,0.0
07-30,manisa-demirci,2.6666666666666665,0.0,20.133333333333336,0.0,0.0,65.2,10.799999999999999,2.2333333333333334,1.0,19.9,0.0
07-30,manisa-golmarmara,1.0,0.0,25.700000000000003,0.0,0.0,46.7,326.15,2.0,1.0,24.4,0.0
07-30,manisa-gordes,4.0,0.3333333333333333,22.433333333333334,0.0,0.0,55.333333333333336,125.73333333333333,3.233333333333333,1.0,21.233333333333334,0.0
07-30,manisa-kirkagac,4.333333333333333,0.6666666666666666,23.733333333333334,0.0,0.0,56.199999999999996,346.0333333333333,2.6,1.0,22.96666666666667,0.0
07-30,manisa-koprubasi,2.3333333333333335,0.0,26.400000000000002,0.0,0.0,54.800000000000004,199.23333333333335,1.1333333333333333,1.0,26.333333333333332,0.0
07-30,manisa-kula,7.666666666666667,0.3333333333333333,24.599999999999998,0.0,0.0,43.56666666666666,219.33333333333334,2.066666666666667,1.0,22.8,0.0
07-30,manisa-salihli,8.0,2.0,28.233333333333334,0.0,0.0,40.9,251.6,2.6,1.0,26.633333333333336,0.0
07-30,manisa-sarigol,6.333333333333333,0.0,28.03333333333333,0.0,0.0,37.23333333333333,316.59999999999997,1.6666666666666667,1.0,26.166666666666668,0.0
07-30,manisa-saruhanli,6.666666666666667,0.6666666666666666,26.833333333333332,0.06666666666666667,0.0,45.23333333333333,32.63333333333333,2.6,1.0,25.433333333333334,0.0
07-30,manisa-sehzadeler,8.0,0.6666666666666666,26.333333333333332,0.0,0.0,46.70000000000001,83.56666666666668,1.2333333333333334,1.0,25.333333333333332,0.0
07-30,manisa-selendi,2.6666666666666665,0.6666666666666666,26.166666666666668,0.0,0.0,41.13333333333333,239.0,2.1,1.0,24.400000000000002,0.0
07-30,manisa-soma,1.0,0.0,23.833333333333332,0.0,0.0,56.93333333333334,126.30000000000001,2.766666666666667,1.0,23.166666666666668,0.0
07-30,manisa-turgutlu,7.0,1.6666666666666667,25.96666666666667,0.0,0.0,47.300000000000004,284.0,1.2666666666666668,1.0,25.0,0.0
07-30,manisa-yunusemre,11.0,1.3333333333333333,26.433333333333334,0.0,0.0,46.833333333333336,89.7,1.3666666666666665,1.0,25.400000000000002,0.0
07-31,izmir-aliaga,6.0,1.0,25.866666666666664,0.0,0.0,54.5,30.099999999999998,4.233333333333333,1.0,25.03333333333333,0.0
07-31,izmir-balcova,2.6666666666666665,0.0,27.8,0.0,0.0,54.26666666666667,219.5,2.1333333333333333,1.0,27.5,0.0
07-31,izmir-bayindir,11.666666666666666,0.0,27.766666666666666,0.0,0.0,40.300000000000004,128.83333333333334,3.3333333333333335,1.0,26.066666666666666,0.0
07-31,izmir-bayrakli,10.0,1.6666666666666667,28.599999999999998,0.0,0.0,41.03333333333333,19.933333333333334,2.1,1.0,27.099999999999998,0.0
07-31,izmir-bergama,9.666666666666666,1.6666666666666667,25.03333333333333,0.0,0.0,51.13333333333333,63.333333333333336,2.6666666666666665,1.0,23.900000000000002,0.0
07-31,izmir-beydag,2.0,0.0,28.96666666666667,0.0,0.0,35.266666666666666,234.36666666666667,1.0333333333333334,1.0,27.166666666666668,0.0
07-31,izmir-bornova,13.0,2.0,27.866666666666664,0.0,0.0,41.0,30.8,2.2666666666666666,1.0,26.266666666666666,0.0
07-31,izmir-buca,10.0,1.3333333333333333,27.96666666666667,0.0,0.0,43.166666666666664,222.0,2.2333333333333334,1.0,26.666666666666668,0.0
07-31,izmir-cesme,15.333333333333334,1.6666666666666667,25.666666666666668,0.0,0.0,61.666666666666664,351.73333333333335,6.1000000000000005,1.0,25.233333333333334,0.0
07-31,izmir-cigli,3.0,0.0,26.900000000000002,0.0,0.0,47.6,245.53333333333333,2.4,1.0,25.733333333333334,0.0
07-31,izmir-dikili,7.666666666666667,0.3333333333333333,26.099999999999998,0.0,0.0,48.699999999999996,63.833333333333336,1.633333333333333,1.0,25.233333333333334,0.0
07-31,izmir-foca,5.333333333333333,0.0,25.7,0.0,0.0,57.4,18.233333333333334,4.833333333333333,1.0,25.0,0.0
07-31,izmir-gaziemir,2.6666666666666665,0.0,27.53333333333333,0.0,0.0,44.0,214.0333333333333,2.9,1.0,26.099999999999998,0.0
07-31,izmir-guzelbahce,1.6666666666666667,0.0,26.133333333333336,0.0,0.0,59.76666666666667,242.13333333333333,3.1999999999999997,1.0,26.0,0.0
07-31,izmir-karabaglar,6.333333333333333,0.3333333333333333,27.766666666666666,0.0,0.0,48.76666666666667,215.26666666666665,2.1666666666666665,1.0,26.933333333333334,0.0
07-31,izmir-karaburun,3.0,0.0,25.666666666666668,0.0,0.0,66.86666666666666,42.233333333333334,2.966666666666667,1.0,26.133333333333336,0.0
07-31,izmir-karsiyaka,6.0,0.6666666666666666,28.46666666666667,0.0,0.0,43.76666666666667,238.33333333333334,1.7666666666666666,1.0,27.3,0.0
07-31,izmir-kemalpasa,4.666666666666667,0.0,26.766666666666666,0.0,0.0,42.9,42.46666666666667,2.3000000000000003,1.0,25.133333333333336,0.0
07-31,izmir-kinik,6.0,0.5,25.6,0.0,0.0,45.650000000000006,73.80000000000001,2.4000000000000004,1.0,24.05,0.0
07-31,izmir-kiraz,4.666666666666667,2.0,28.400000000000002,0.0,0.0,35.833333333333336,109.43333333333334,0.8333333333333334,1.0,26.633333333333336,0.0
07-31,izmir-konak,6.666666666666667,0.0,28.53333333333333,0.0,0.0,47.666666666666664,222.13333333333333,1.9666666666666666,1.0,27.7,0.0
07-31,izmir-menderes,11.333333333333334,0.3333333333333333,27.599999999999998,0.0,0.0,41.43333333333333,342.93333333333334,3.233333333333333,1.0,25.933333333333334,0.0
07-31,izmir-menemen,12.333333333333334,0.0,27.099999999999998,0.0,0.0,42.96666666666667,35.666666666666664,2.2666666666666666,1.0,25.599999999999998,0.0
07-31,izmir-narlidere,1.0,0.0,27.6,0.0,0.0,49.3,190.65,2.25,1.0,26.75,0.0
07-31,izmir-odemis,17.666666666666668,3.6666666666666665,28.46666666666667,0.0,0.0,36.56666666666666,219.33333333333334,1.1333333333333333,1.0,26.666666666666668,0.0
07-31,izmir-seferihisar,8.333333333333334,1.0,26.566666666666666,0.0,0.0,50.20000000000001,2.3,5.466666666666666,1.0,25.3,0.0
07-31,izmir-selcuk,4.666666666666667,0.3333333333333333,29.2,0.0,0.0,35.699999999999996,235.9333333333333,1.9333333333333333,1.0,27.366666666666664,0.0
07-31,izmir-tire,7.333333333333333,1.0,28.366666666666664,0.0,0.0,38.86666666666667,136.36666666666667,1.4000000000000001,1.0,26.8,0.0
07-31,izmir-torbali,12.333333333333334,2.0,27.900000000000002,0.0,0.0,37.5,228.26666666666665,2.433333333333333,1.0,25.96666666666667,0.0
07-31,izmir-urla,13.333333333333334,1.0,26.03333333333333,0.0,0.0,55.86666666666667,237.76666666666665,4.966666666666667,1.0,25.166666666666668,0.0
07-31,manisa-ahmetli,3.0,0.0,23.2,0.0,0.0,48.0,273.1,1.6,1.0,21.8,0.0
07-31,manisa-akhisar,11.333333333333334,1.3333333333333333,25.566666666666666,0.0,0.0,52.9,125.13333333333334,3.733333333333333,1.0,24.5,0.0
07-31,manisa-alasehir,8.666666666666666,0.0,28.066666666666666,0.0,0.0,35.93333333333333,303.76666666666665,1.9666666666666668,1.0,25.96666666666667,0.0
07-31,manisa-demirci,2.0,0.0,20.25,0.0,0.0,61.25,16.55,2.15,1.0,19.700000000000003,0.0
07-31,manisa-golmarmara,3.0,0.0,29.4,0.0,0.0,37.6,343.7,1.5,1.0,27.8,0.0
07-31,manisa-gordes,5.333333333333333,0.3333333333333333,22.400000000000002,0.0,0.0,55.73333333333333,3.4333333333333336,3.1999999999999997,1.0,21.266666666666666,0.0
07-31,manisa-kirkagac,3.3333333333333335,0.6666666666666666,24.03333333333333,0.0,0.0,59.03333333333333,338.5,2.1333333333333333,1.0,23.7,0.0
07-31,manisa-koprubasi,2.0,0.5,26.7,0.0,0.0,47.5,138.25,1.15,1.0,25.9,0.0
07-31,manisa-kula,5.666666666666667,0.0,24.633333333333336,0.0,0.0,42.36666666666667,203.36666666666667,2.033333333333333,1.0,22.766666666666666,0.0
07-31,manisa-salihli,11.0,0.6666666666666666,28.46666666666667,0.0,0.0,38.0,254.80000000000004,2.1666666666666665,1.0,26.633333333333336,0.0
07-31,manisa-sarigol,8.0,0.3333333333333333,28.433333333333334,0.3,0.0,33.9,306.0,1.4666666666666668,1.0,26.366666666666664,0.0
