tarih,ilce,bildirimsiz_sum,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil,tarih1
2022-05-19,manisa-alasehir,17,0,18.8,20.9,0.0,72.1,312.0,4.2,1.0,18.4,1,05-19
2022-05-20,manisa-alasehir,3,1,12.9,0.2,0.0,51.4,20.4,2.1,1.0,12.1,0,05-20
2022-05-21,manisa-alasehir,9,0,17.5,0.0,0.0,45.7,313.3,1.8,1.0,15.7,0,05-21
2022-05-22,manisa-alasehir,3,1,20.1,6.4,0.0,53.4,294.3,1.3,1.0,19.0,0,05-22
2022-05-23,manisa-alasehir,7,1,21.0,36.7,0.0,54.8,306.0,2.2,1.0,19.8,0,05-23
2022-05-24,manisa-alasehir,4,1,20.5,12.1,0.0,44.6,258.1,0.6,1.0,19.2,0,05-24
2022-05-25,manisa-alasehir,12,1,22.1,0.4,0.0,51.4,287.6,0.8,1.0,21.4,0,05-25
2022-05-26,manisa-alasehir,12,0,23.8,0.0,0.0,51.1,265.6,0.5,1.0,23.5,0,05-26
2022-05-27,manisa-alasehir,4,0,23.1,0.0,0.0,52.2,139.5,0.7,1.0,22.6,0,05-27
2022-05-28,manisa-alasehir,6,1,23.5,0.0,0.0,46.0,315.5,1.5,1.0,22.0,0,05-28
2022-05-29,manisa-alasehir,6,0,24.6,0.0,0.0,44.6,240.4,0.4,1.0,23.8,0,05-29
2022-05-30,manisa-alasehir,3,1,24.5,0.4,0.0,26.4,179.1,1.6,1.0,21.1,0,05-30
2022-05-31,manisa-alasehir,7,12,22.6,0.0,0.0,54.6,298.2,1.5,1.0,21.8,0,05-31
2022-06-01,manisa-alasehir,4,0,23.9,17.5,0.0,52.1,302.3,2.3,1.0,22.8,0,06-01
2022-06-02,manisa-alasehir,9,0,22.9,0.0,0.0,52.3,314.4,1.5,1.0,21.9,0,06-02
2022-06-03,manisa-alasehir,5,2,22.9,48.2,0.0,54.8,304.9,1.8,1.0,22.1,0,06-03
2022-06-04,manisa-alasehir,3,1,22.8,49.9,0.0,66.7,307.9,1.4,2.9,23.3,0,06-04
2022-06-05,manisa-alasehir,6,0,23.8,0.0,0.0,66.3,306.1,2.1,1.0,24.1,0,06-05
2022-06-06,manisa-alasehir,12,1,24.2,4.0,0.0,52.8,308.5,1.5,1.0,23.4,0,06-06
2022-06-07,manisa-alasehir,8,0,23.5,0.0,0.0,53.0,309.9,2.2,1.0,22.4,0,06-07
2022-06-08,manisa-alasehir,3,0,20.8,1.8,0.0,61.2,296.5,2.3,1.0,20.2,0,06-08
2022-06-09,manisa-alasehir,8,0,21.8,0.0,0.0,50.7,301.1,1.4,1.0,20.7,0,06-09
2022-06-10,manisa-alasehir,2,0,22.1,0.7,0.0,57.4,214.2,1.4,1.0,21.7,0,06-10
2022-06-11,manisa-alasehir,10,0,25.6,38.3,0.0,41.1,252.5,0.6,1.0,24.3,0,06-11
2022-06-12,manisa-alasehir,3,2,17.6,47.8,0.0,94.9,335.7,1.1,2.4,19.9,0,06-12
2022-06-13,manisa-alasehir,9,7,19.1,34.4,0.0,83.5,328.9,2.0,1.0,20.4,0,06-13
2022-06-14,manisa-alasehir,7,0,20.3,11.8,0.0,79.1,297.5,1.6,1.0,21.6,0,06-14
2022-06-15,manisa-alasehir,10,0,20.2,34.0,0.0,87.9,290.9,1.1,2.6,22.8,0,06-15
2022-06-16,manisa-alasehir,9,1,22.1,12.7,0.0,66.4,289.5,1.4,1.0,22.6,0,06-16
2022-06-17,manisa-alasehir,6,3,22.1,1.4,0.0,77.5,340.4,0.9,1.0,23.9,0,06-17
2022-06-18,manisa-alasehir,16,1,22.5,0.0,0.0,64.6,307.0,2.0,1.0,22.5,0,06-18
2022-06-19,manisa-alasehir,8,0,21.9,2.4,0.0,80.0,284.3,0.3,1.0,24.5,0,06-19
2022-06-20,manisa-alasehir,12,1,23.0,2.2,0.0,59.3,309.3,2.1,1.0,22.5,0,06-20
2022-06-21,manisa-alasehir,12,4,22.2,7.8,0.0,68.3,300.8,1.6,1.0,22.7,0,06-21
2022-06-22,manisa-alasehir,12,3,22.8,0.0,0.0,43.5,305.8,1.6,1.0,21.0,0,06-22
2022-06-23,manisa-alasehir,8,1,25.9,13.6,0.0,42.4,301.3,1.0,1.0,24.5,0,06-23
2022-06-24,manisa-alasehir,11,1,25.7,3.0,0.0,49.2,234.3,0.3,1.0,25.5,0,06-24
2022-06-25,manisa-alasehir,14,0,21.6,0.0,0.0,48.2,307.8,1.5,1.0,20.0,0,06-25
2022-06-26,manisa-alasehir,4,2,24.2,0.0,0.0,36.6,355.5,1.4,1.0,21.8,0,06-26
2022-06-27,manisa-alasehir,7,4,23.0,1.3,0.0,45.1,308.9,2.2,1.0,21.0,0,06-27
2022-06-28,manisa-alasehir,7,4,23.1,0.0,0.0,48.1,308.4,2.2,1.0,21.5,0,06-28
2022-06-29,manisa-alasehir,3,6,23.4,7.4,0.0,53.3,301.6,1.8,1.0,22.4,0,06-29
2022-06-30,manisa-alasehir,8,1,23.3,2.9,0.0,58.4,310.8,2.0,1.0,22.9,0,06-30
2022-07-01,manisa-alasehir,3,1,25.1,0.0,0.0,43.9,335.4,1.3,1.0,23.7,0,07-01
2022-07-02,manisa-alasehir,10,0,26.4,0.0,0.0,41.6,357.7,1.5,1.0,24.8,0,07-02
2022-07-03,manisa-alasehir,4,3,26.9,0.0,0.0,38.6,20.5,1.9,1.0,24.9,0,07-03
2022-07-04,manisa-alasehir,13,2,26.1,0.0,0.0,28.2,12.0,2.0,1.0,23.0,0,07-04
2022-07-05,manisa-alasehir,8,0,25.6,0.0,0.0,46.5,306.0,2.1,1.0,24.3,0,07-05
2022-07-06,manisa-alasehir,6,0,25.7,0.0,0.0,44.6,311.3,2.4,1.0,24.1,0,07-06
2022-07-07,manisa-alasehir,1,0,25.4,0.0,0.0,52.2,304.0,2.8,1.0,24.5,0,07-07
2022-07-08,manisa-alasehir,13,9,25.6,0.0,0.0,44.4,307.6,2.3,1.0,23.9,0,07-08
2022-07-09,manisa-alasehir,6,0,24.8,0.0,0.0,57.9,300.3,2.1,1.0,24.5,1,07-09
2022-07-10,manisa-alasehir,3,0,22.7,2.6,0.0,63.0,347.6,1.5,1.0,22.8,1,07-10
2022-07-11,manisa-alasehir,7,0,23.3,8.1,0.0,55.0,306.4,1.9,1.0,22.6,1,07-11
2022-07-12,manisa-alasehir,7,3,23.6,0.0,0.0,56.2,302.9,2.3,1.0,22.8,1,07-12
2022-07-13,manisa-alasehir,10,0,23.3,0.0,0.0,55.6,295.0,2.4,1.0,22.4,0,07-13
2022-07-14,manisa-alasehir,11,0,23.7,0.7,0.0,50.2,312.8,2.4,1.0,22.3,0,07-14
2022-07-15,manisa-alasehir,2,0,27.2,3.8,0.0,34.5,313.6,2.1,1.0,24.9,1,07-15
2022-07-16,manisa-alasehir,7,0,25.8,0.0,0.0,52.5,296.9,2.4,1.0,25.0,0,07-16
2022-07-17,manisa-alasehir,8,0,27.3,0.0,0.0,33.9,301.2,1.7,1.0,25.0,0,07-17
2022-07-18,manisa-alasehir,13,0,27.2,0.0,0.0,43.0,342.7,2.1,1.0,25.7,0,07-18
2022-07-19,manisa-alasehir,14,0,24.0,0.0,0.0,38.0,22.7,1.9,1.0,21.6,0,07-19
2022-07-20,manisa-alasehir,5,0,25.5,0.0,0.0,40.4,313.3,2.1,1.0,23.5,0,07-20
2022-07-21,manisa-alasehir,7,0,25.4,0.0,0.0,39.5,322.6,2.5,1.0,23.3,0,07-21
2022-07-22,manisa-alasehir,10,0,26.8,0.0,0.0,29.4,348.4,1.2,1.0,24.2,0,07-22
2022-07-23,manisa-alasehir,10,0,26.4,0.0,0.0,38.7,305.6,2.2,1.0,24.3,0,07-23
2022-07-24,manisa-alasehir,7,4,28.3,0.0,0.0,22.9,12.2,1.1,1.0,25.2,0,07-24
2022-07-25,manisa-alasehir,10,0,27.1,0.0,0.0,23.9,312.3,1.4,1.0,23.9,0,07-25
2022-07-26,manisa-alasehir,18,0,27.8,0.0,0.0,39.3,300.1,1.8,1.0,26.1,0,07-26
2022-07-27,manisa-alasehir,11,0,26.8,0.0,0.0,41.9,313.6,2.1,1.0,25.1,0,07-27
2022-07-28,manisa-alasehir,6,0,28.5,0.0,0.0,28.6,307.4,2.1,1.0,25.8,0,07-28
2022-07-29,manisa-alasehir,4,3,29.4,0.0,0.0,40.7,313.2,2.5,1.0,28.0,0,07-29
2022-07-30,manisa-alasehir,6,0,28.5,0.0,0.0,47.7,313.0,2.5,1.0,27.7,0,07-30
2022-07-31,manisa-alasehir,9,0,27.6,0.0,0.0,43.5,308.1,1.9,1.0,26.2,0,07-31
2022-08-01,manisa-alasehir,2,0,26.3,0.0,0.0,55.5,302.9,2.5,1.0,25.8,0,08-01
2022-08-02,manisa-alasehir,16,0,26.4,0.0,0.0,48.9,301.3,2.6,1.0,25.3,0,08-02
2022-08-03,manisa-alasehir,1,2,26.7,0.0,0.0,47.5,303.0,2.6,1.0,25.6,0,08-03
2022-08-04,manisa-alasehir,15,2,27.4,0.7,0.0,50.5,300.1,2.8,1.0,26.6,0,08-04
2022-08-05,manisa-alasehir,7,0,26.7,0.0,0.0,56.1,296.3,2.3,1.0,26.4,0,08-05
2022-08-06,manisa-alasehir,10,1,27.6,0.3,0.0,56.9,300.2,2.5,1.0,27.5,0,08-06
2022-08-07,manisa-alasehir,4,0,27.8,1.8,0.0,55.1,300.2,2.8,1.0,27.5,0,08-07
2022-08-08,manisa-alasehir,23,0,25.9,11.9,0.0,62.9,215.1,0.6,1.0,26.8,0,08-08
2022-08-09,manisa-alasehir,8,0,25.7,4.1,0.0,66.9,213.9,0.9,1.0,26.8,0,08-09
2022-08-10,manisa-alasehir,9,2,27.0,28.8,0.0,55.6,302.0,1.1,1.0,27.0,0,08-10
2022-08-11,manisa-alasehir,2,0,26.4,16.0,0.0,55.9,106.6,0.7,1.0,26.5,0,08-11
2022-08-12,manisa-alasehir,4,3,26.6,0.0,0.0,45.6,311.2,1.2,1.0,25.5,0,08-12
2022-08-13,manisa-alasehir,7,0,26.3,3.8,0.0,51.5,306.3,2.5,1.0,25.5,0,08-13
2022-08-14,manisa-alasehir,4,0,26.8,0.0,0.0,53.3,290.0,1.4,1.0,26.5,0,08-14
2022-08-16,manisa-alasehir,8,0,24.4,0.0,0.0,41.8,310.3,1.4,1.0,22.6,0,08-16
2022-08-17,manisa-alasehir,4,0,26.0,0.0,0.0,39.6,304.4,1.8,1.0,24.0,0,08-17
2022-08-18,manisa-alasehir,4,1,27.7,0.0,0.0,44.4,303.5,1.9,1.0,26.5,0,08-18
2022-08-19,manisa-alasehir,11,2,27.9,0.0,0.0,41.2,298.1,1.8,1.0,26.3,0,08-19
2022-08-20,manisa-alasehir,6,2,27.0,0.0,0.0,49.2,309.2,2.2,1.0,26.1,0,08-20
2022-08-21,manisa-alasehir,4,9,27.2,0.0,0.0,48.5,315.5,1.6,1.0,26.3,0,08-21
2022-08-22,manisa-alasehir,9,4,27.4,0.0,0.0,39.8,252.4,1.2,1.0,25.8,0,08-22
2022-08-23,manisa-alasehir,7,0,26.8,0.0,0.0,52.3,239.0,1.1,1.0,26.4,0,08-23
2022-08-24,manisa-alasehir,10,3,25.9,0.0,0.0,55.8,275.3,1.3,1.0,25.8,0,08-24
2022-08-25,manisa-alasehir,11,1,23.7,50.7,0.0,55.0,290.7,1.0,1.0,23.3,0,08-25
2022-08-26,manisa-alasehir,14,1,22.6,36.6,0.0,83.1,22.8,0.7,1.0,25.3,0,08-26
2022-08-27,manisa-alasehir,6,0,21.0,11.9,0.0,92.7,146.1,0.8,1.0,24.4,0,08-27
2022-08-28,manisa-alasehir,6,1,24.0,0.3,0.0,66.9,286.5,1.3,1.0,24.7,0,08-28
2022-08-29,manisa-alasehir,3,0,26.3,0.0,0.0,57.7,308.9,1.5,1.0,26.3,0,08-29
2022-08-30,manisa-alasehir,6,0,26.9,0.0,0.0,56.2,289.8,1.0,1.0,27.0,1,08-30
2022-08-31,manisa-alasehir,11,7,25.8,2.6,0.0,65.5,274.2,0.5,1.0,27.0,0,08-31
2022-09-01,manisa-alasehir,3,0,24.7,3.5,0.0,68.3,330.1,1.0,1.0,25.8,0,09-01
2022-09-02,manisa-alasehir,14,2,25.7,14.6,0.0,54.7,301.8,1.5,1.0,25.3,0,09-02
2022-09-03,manisa-alasehir,4,1,25.5,17.1,0.0,52.0,294.9,1.3,1.0,24.9,0,09-03
2022-09-04,manisa-alasehir,17,2,25.5,0.0,0.0,57.1,308.1,2.1,1.0,25.2,0,09-04
2022-09-05,manisa-alasehir,1,0,24.3,0.0,0.0,65.8,296.6,2.3,1.0,24.6,0,09-05
2022-09-06,manisa-alasehir,5,1,23.4,51.1,0.0,50.0,2.5,2.5,1.0,21.9,0,09-06
2022-09-07,manisa-alasehir,7,0,22.6,0.0,0.0,47.6,325.2,1.7,1.0,21.0,0,09-07
2022-09-08,manisa-alasehir,7,0,23.0,0.0,0.0,41.9,315.8,1.3,1.0,21.1,0,09-08
2022-09-09,manisa-alasehir,1,0,22.8,0.0,0.0,46.0,313.7,2.0,1.0,21.1,0,09-09
2022-09-10,manisa-alasehir,4,0,24.9,0.0,0.0,31.2,324.8,1.6,1.0,22.1,0,09-10
2022-09-11,manisa-alasehir,6,1,25.3,0.0,0.0,37.6,301.2,1.4,1.0,23.2,0,09-11
2022-09-12,manisa-alasehir,4,0,26.0,0.0,0.0,53.4,305.6,1.4,1.0,25.6,0,09-12
2022-09-13,manisa-alasehir,3,0,21.9,3.2,0.0,62.2,306.5,2.3,1.0,21.6,0,09-13
2022-09-14,manisa-alasehir,4,0,20.3,0.0,0.0,54.5,310.6,1.6,1.0,19.2,0,09-14
2022-09-15,manisa-alasehir,1,0,21.2,0.0,0.0,35.9,299.5,1.3,1.0,18.6,0,09-15
2022-09-16,manisa-alasehir,5,0,23.7,0.0,0.0,35.7,272.9,0.9,1.0,21.4,0,09-16
2022-09-17,manisa-alasehir,5,0,24.1,0.0,0.0,32.5,253.5,1.2,1.0,21.4,0,09-17
2022-09-18,manisa-alasehir,3,0,24.9,0.0,0.0,42.3,191.9,1.3,1.0,23.3,0,09-18
2022-09-19,manisa-alasehir,4,3,23.5,5.1,0.0,64.2,288.1,1.3,1.0,24.0,0,09-19
2022-09-20,manisa-alasehir,1,2,21.2,0.0,0.0,46.0,313.8,1.7,1.0,19.3,0,09-20
2022-09-21,manisa-alasehir,11,3,18.6,0.0,0.0,51.7,318.0,2.0,1.0,17.0,0,09-21
2022-09-22,manisa-alasehir,6,1,17.7,0.0,0.0,52.7,309.0,2.6,1.0,16.1,0,09-22
2022-09-23,manisa-alasehir,3,0,13.4,2.3,0.0,57.9,334.6,1.2,1.0,13.0,0,09-23
2022-09-24,manisa-alasehir,6,1,15.1,0.0,0.0,57.5,306.1,2.0,1.0,14.3,0,09-24
2022-09-25,manisa-alasehir,5,0,16.4,0.0,0.0,31.6,298.2,1.2,1.0,14.1,0,09-25
2022-09-26,manisa-alasehir,3,3,18.2,0.0,0.0,24.7,275.5,0.6,1.0,15.4,0,09-26
2022-09-27,manisa-alasehir,2,0,18.3,12.9,0.0,40.4,241.9,1.1,1.0,16.4,0,09-27
2022-09-28,manisa-alasehir,7,2,22.8,26.3,0.0,43.9,110.1,1.2,1.0,21.1,0,09-28
2022-09-29,manisa-alasehir,10,0,21.6,28.6,0.0,77.6,190.7,1.0,1.0,23.3,0,09-29
2022-09-30,manisa-alasehir,6,0,23.4,1.7,0.0,59.9,169.4,1.1,1.0,23.5,0,09-30
2022-10-01,manisa-alasehir,7,0,23.4,1.2,0.0,61.7,276.4,1.0,1.0,23.7,0,10-01
2022-10-02,manisa-alasehir,6,6,25.1,0.0,0.0,47.5,168.4,1.0,1.0,24.1,0,10-02
2022-10-03,manisa-alasehir,4,2,19.8,0.3,0.0,67.2,340.1,1.7,1.0,19.8,0,10-03
2022-10-04,manisa-alasehir,3,2,18.5,0.8,0.0,47.9,316.0,2.1,1.0,16.6,0,10-04
2022-10-05,manisa-alasehir,10,0,16.2,3.3,0.0,58.8,302.4,1.9,1.0,15.3,0,10-05
2022-10-06,manisa-alasehir,8,1,16.3,3.6,0.0,51.8,293.7,1.9,1.0,15.1,0,10-06
2022-10-07,manisa-alasehir,2,0,17.9,35.0,0.0,49.4,314.1,1.4,1.0,16.5,0,10-07
2022-10-08,manisa-alasehir,10,0,17.3,24.2,0.0,62.0,316.4,2.3,1.0,16.5,0,10-08
2022-10-09,manisa-alasehir,0,2,15.8,8.4,0.0,73.0,313.0,2.2,1.0,15.7,0,10-09
2022-10-10,manisa-alasehir,5,0,17.4,5.8,0.0,57.8,303.0,1.4,1.0,16.7,0,10-10
2022-10-11,manisa-alasehir,1,2,18.3,0.0,0.0,51.1,297.6,1.4,1.0,17.0,0,10-11
2022-10-12,manisa-alasehir,3,1,18.6,32.1,0.0,58.1,292.8,1.1,1.0,18.1,0,10-12
2022-10-13,manisa-alasehir,5,1,16.2,0.0,0.0,70.9,317.4,1.8,1.0,16.2,0,10-13
2022-10-14,manisa-alasehir,4,0,16.7,11.6,0.0,74.9,285.2,1.1,1.0,17.3,0,10-14
2022-10-15,manisa-alasehir,5,3,18.2,100.0,0.0,69.7,197.0,0.8,1.0,18.9,0,10-15
2022-10-16,manisa-alasehir,6,1,16.9,87.4,0.0,90.8,295.2,1.6,1.0,18.4,0,10-16
2022-10-17,manisa-alasehir,5,0,15.6,45.6,0.0,76.0,302.0,2.9,1.0,15.5,0,10-17
2022-10-18,manisa-alasehir,4,0,17.0,17.3,0.0,65.7,305.2,1.6,1.0,16.7,0,10-18
2022-10-19,manisa-alasehir,5,0,16.8,0.0,0.0,73.5,310.2,1.7,1.0,17.0,0,10-19
2022-10-20,manisa-alasehir,7,0,16.4,0.9,0.0,77.3,320.8,1.4,1.0,17.0,0,10-20
2022-10-21,manisa-alasehir,5,1,14.7,0.0,0.0,73.1,301.1,1.3,1.0,14.9,0,10-21
2022-10-22,manisa-alasehir,6,1,12.4,0.0,0.0,48.4,322.0,0.9,1.0,11.9,0,10-22
2022-10-23,manisa-alasehir,3,1,15.3,0.0,0.0,31.7,188.0,0.7,1.0,13.7,0,10-23
2022-10-24,manisa-alasehir,4,4,18.0,2.2,0.0,31.1,322.0,0.9,1.0,15.5,0,10-24
2022-10-25,manisa-alasehir,4,2,16.4,0.0,0.0,55.4,307.2,1.5,1.0,15.5,0,10-25
2022-10-26,manisa-alasehir,2,2,18.1,0.0,0.0,47.3,245.6,0.4,1.0,17.3,0,10-26
2022-10-27,manisa-alasehir,4,1,18.0,0.0,0.0,49.1,302.4,1.6,1.0,16.5,0,10-27
2022-10-28,manisa-alasehir,6,0,15.6,43.0,0.0,67.3,300.9,1.5,1.0,15.4,0,10-28
2022-10-29,manisa-alasehir,4,0,13.6,0.0,0.0,65.5,308.8,1.3,1.0,13.4,1,10-29
2022-10-30,manisa-alasehir,3,2,13.0,0.0,0.0,55.3,314.7,1.7,1.0,12.4,0,10-30
2022-10-31,manisa-alasehir,4,5,14.5,0.0,0.0,38.7,269.8,0.8,1.0,13.4,0,10-31
2022-11-01,manisa-alasehir,4,0,13.5,0.0,0.0,52.2,299.9,1.8,1.0,12.7,0,11-01
2022-11-02,manisa-alasehir,7,0,13.9,0.0,0.0,63.4,310.7,1.6,1.0,13.5,0,11-02
2022-11-03,manisa-alasehir,3,1,16.0,0.0,0.0,38.9,263.7,0.6,1.0,14.7,0,11-03
2022-11-04,manisa-alasehir,10,1,18.1,0.0,0.0,39.0,277.3,0.7,1.0,16.4,0,11-04
2022-11-05,manisa-alasehir,8,0,15.5,0.0,0.0,40.6,200.6,0.6,1.0,14.4,0,11-05
2022-11-06,manisa-alasehir,16,0,14.6,0.0,0.0,57.2,178.4,1.0,1.0,14.2,0,11-06
2022-11-07,manisa-alasehir,4,0,16.9,89.8,0.0,60.5,87.7,0.5,1.0,17.0,0,11-07
2022-11-08,manisa-alasehir,10,1,11.7,0.0,0.0,84.6,301.2,1.8,1.0,11.8,0,11-08
2022-11-09,manisa-alasehir,6,0,10.5,18.6,0.0,74.1,301.7,1.8,1.0,10.5,0,11-09
2022-11-10,manisa-alasehir,4,1,10.8,0.0,0.0,54.3,304.6,1.5,1.0,10.6,0,11-10
2022-11-11,manisa-alasehir,3,1,11.6,0.0,0.0,48.2,280.3,0.9,1.0,11.3,0,11-11
2022-11-12,manisa-alasehir,7,0,11.5,70.8,0.0,46.1,287.8,1.3,1.0,11.1,0,11-12
2022-11-13,manisa-alasehir,6,1,14.3,0.0,0.0,46.4,299.2,0.5,1.0,13.7,0,11-13
2022-11-14,manisa-alasehir,4,2,10.8,0.0,0.0,53.3,295.3,1.4,1.0,10.7,0,11-14
2022-11-15,manisa-alasehir,7,0,10.6,0.0,0.0,54.0,283.7,0.8,1.0,10.5,0,11-15
2022-11-16,manisa-alasehir,6,0,10.5,0.0,0.0,44.9,251.9,0.3,1.0,10.4,0,11-16
2022-11-17,manisa-alasehir,9,3,8.9,4.1,0.0,83.8,182.0,0.9,1.0,8.9,0,11-17
2022-11-18,manisa-alasehir,12,2,15.7,99.7,0.0,72.2,116.6,1.7,1.0,15.7,0,11-18
2022-11-19,manisa-alasehir,10,0,15.5,56.3,0.0,75.5,133.6,2.0,1.0,15.6,0,11-19
2022-11-20,manisa-alasehir,3,0,15.0,21.9,0.0,88.5,149.7,1.6,1.0,15.8,0,11-20
2022-11-21,manisa-alasehir,16,3,17.7,79.5,0.0,60.7,123.2,1.9,1.0,16.9,0,11-21
2022-11-22,manisa-alasehir,12,4,14.9,95.6,0.0,90.6,122.6,2.1,1.0,15.6,0,11-22
2022-11-23,manisa-alasehir,11,2,11.0,47.9,0.0,75.1,163.2,1.3,1.0,11.0,0,11-23
2022-11-24,manisa-alasehir,2,0,12.4,98.8,0.0,91.9,121.6,2.0,1.0,12.7,0,11-24
2022-11-25,manisa-alasehir,4,0,10.6,14.8,0.0,84.6,192.8,0.3,1.0,10.8,0,11-25
2022-11-26,manisa-alasehir,9,4,8.8,37.3,0.0,80.5,305.5,2.2,1.0,7.6,0,11-26
2022-11-27,manisa-alasehir,11,0,7.1,48.2,0.0,69.6,307.9,1.0,1.0,7.1,0,11-27
2022-11-28,manisa-alasehir,6,0,10.3,38.1,0.0,57.9,250.4,0.7,1.0,10.3,0,11-28
2022-11-29,manisa-alasehir,8,2,10.2,7.7,0.0,77.6,250.0,0.6,1.0,10.3,0,11-29
2022-11-30,manisa-alasehir,5,0,10.0,93.9,0.0,88.7,176.0,1.2,1.0,10.0,0,11-30
2022-12-01,manisa-alasehir,2,0,12.3,55.0,0.0,91.5,152.9,1.4,1.0,12.7,0,12-01
2022-12-02,manisa-alasehir,14,0,9.8,9.6,0.0,95.7,150.1,1.3,1.0,9.5,0,12-02
2022-12-03,manisa-alasehir,3,1,11.0,41.5,0.0,84.9,276.2,0.6,1.0,11.2,0,12-03
2022-12-04,manisa-alasehir,4,3,10.0,52.4,0.0,83.9,291.5,0.7,1.0,10.0,0,12-04
2022-12-05,manisa-alasehir,4,0,8.5,4.9,0.0,93.9,250.5,0.5,1.0,8.5,0,12-05
2022-12-06,manisa-alasehir,15,0,7.4,4.4,0.0,88.2,281.3,0.9,1.0,7.4,0,12-06
2022-12-07,manisa-alasehir,4,0,8.3,49.1,0.0,83.6,224.8,0.3,1.0,8.3,0,12-07
2022-12-08,manisa-alasehir,7,1,7.7,2.7,0.0,88.2,154.6,0.8,1.0,7.7,0,12-08
2022-12-09,manisa-alasehir,6,1,10.3,13.9,0.0,92.4,160.6,0.9,1.0,10.4,0,12-09
2022-12-10,manisa-alasehir,3,1,10.2,35.6,0.0,88.0,174.3,1.1,1.0,10.2,0,12-10
2022-12-11,manisa-alasehir,3,1,14.8,99.5,0.0,84.2,128.7,2.4,1.0,15.1,0,12-11
2022-12-12,manisa-alasehir,6,5,13.3,91.1,0.0,90.4,128.5,2.5,1.0,13.7,0,12-12
2022-12-13,manisa-alasehir,3,4,13.5,91.2,0.0,79.1,114.9,1.6,1.0,13.7,0,12-13
2022-12-14,manisa-alasehir,5,0,12.0,99.4,0.0,97.2,342.4,1.6,1.0,12.4,0,12-14
2022-12-15,manisa-alasehir,5,7,9.8,3.2,0.0,95.4,165.6,0.9,1.0,9.8,0,12-15
2022-12-16,manisa-alasehir,5,0,12.3,57.0,0.0,95.6,166.1,0.9,1.0,12.9,0,12-16
2022-12-17,manisa-alasehir,1,0,11.8,45.2,0.0,96.7,173.6,0.9,1.0,12.3,0,12-17
2022-12-18,manisa-alasehir,3,0,11.7,20.9,0.0,96.7,166.4,1.0,1.0,12.1,0,12-18
2022-12-19,manisa-alasehir,3,0,14.5,13.5,0.0,78.3,309.0,0.7,1.0,15.2,0,12-19
2022-12-20,manisa-alasehir,3,0,6.6,43.7,0.0,77.4,326.4,1.5,1.0,5.8,0,12-20
2022-12-21,manisa-alasehir,4,2,4.7,0.0,0.0,61.1,311.9,0.7,1.0,4.7,0,12-21
2022-12-22,manisa-alasehir,2,0,4.4,0.0,0.0,74.0,161.3,1.4,1.0,3.5,0,12-22
2022-12-23,manisa-alasehir,5,0,7.3,0.0,0.0,77.8,160.9,1.1,1.0,7.3,0,12-23
2022-12-24,manisa-alasehir,5,4,10.1,91.0,0.0,82.4,278.8,0.5,1.0,10.1,0,12-24
2022-12-25,manisa-alasehir,3,0,7.9,33.8,0.0,72.5,209.8,0.5,1.0,7.9,0,12-25
2022-12-26,manisa-alasehir,5,0,5.3,0.0,0.0,96.8,302.9,1.5,1.0,4.3,0,12-26
2022-12-27,manisa-alasehir,6,0,7.2,0.0,0.0,60.6,177.9,0.5,1.0,7.2,0,12-27
2022-12-28,manisa-alasehir,3,0,6.9,0.0,0.0,64.0,174.8,0.5,1.0,6.9,0,12-28
2022-12-29,manisa-alasehir,0,1,8.1,0.8,0.0,60.8,175.0,0.9,1.0,8.1,0,12-29
2022-12-30,manisa-alasehir,3,3,7.6,0.0,0.0,77.9,175.4,0.7,1.0,7.6,0,12-30
2022-12-31,manisa-alasehir,2,9,8.6,91.1,0.0,81.5,190.1,0.6,1.0,8.6,0,12-31
2023-01-01,manisa-alasehir,1,0,8.8,8.6,0.0,78.2,284.5,0.8,1.0,8.8,1,01-01
2023-01-02,manisa-alasehir,9,2,8.5,0.0,0.0,64.9,209.6,0.6,1.0,8.5,0,01-02
2023-01-03,manisa-alasehir,3,0,8.3,0.0,0.0,43.6,165.4,1.0,1.0,8.3,0,01-03
2023-01-04,manisa-alasehir,7,0,7.5,0.0,0.0,50.2,176.0,0.5,1.0,7.5,0,01-04
2023-01-05,manisa-alasehir,6,0,5.8,0.0,0.0,58.9,285.2,0.8,1.0,5.8,0,01-05
2023-01-06,manisa-alasehir,6,0,7.1,0.0,0.0,65.8,306.5,0.2,1.0,7.1,0,01-06
2023-01-07,manisa-alasehir,5,0,7.2,0.0,0.0,78.2,245.4,0.6,1.0,7.2,0,01-07
2023-01-08,manisa-alasehir,10,3,6.4,0.0,0.0,63.5,191.0,0.6,1.0,6.4,0,01-08
2023-01-09,manisa-alasehir,8,1,5.1,0.0,0.0,66.6,169.4,1.1,1.0,5.1,0,01-09
2023-01-10,manisa-alasehir,13,3,4.0,0.0,0.0,87.7,162.4,1.4,1.0,2.9,0,01-10
2023-01-11,manisa-alasehir,8,1,11.4,100.0,0.0,82.8,126.1,2.7,21.5,11.4,0,01-11
2023-01-12,manisa-alasehir,14,1,7.3,64.3,0.0,92.3,147.1,1.3,16.5,7.3,0,01-12
2023-01-13,manisa-alasehir,8,1,8.9,53.5,0.0,77.6,193.8,0.5,1.0,8.9,0,01-13
